"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger MTD Xudong,,,,,,,,,,,,,,,,,,,,,
"October 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
RP 91711,Damaged Location BP,RP 91711 -- 1892 Hexagonal Hood Handle,- No Class -,- No Department -,NAI,1,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
RP 91712,BPUT1,"RP 91712, 1859 Straight Gas Rail",RPS - Replacement Parts,- No Department -,NAI,89,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,1,1,$0.00 ,,88,$0.00 ,$0.00 
RP 91717,BPUT1,RP 91717 - Long L-Shape TableTop Regulator,- No Class -,- No Department -,NAI,20,$0.00 ,$0.00 ,,,,,,,,,,,20,$0.00 ,$0.00 
RP 91721,BPUT1,RP 91721 -- 1859 Side Burner,- No Class -,- No Department -,NAI,7,$0.00 ,$0.00 ,,,,,,,,,,,7,$0.00 ,$0.00 
RP 91722,BPUT1,RP 91722 1859 Range Burner Igniter Wire,RPS - Replacement Parts,- No Department -,NAI,16,$0.00 ,$0.00 ,,,,,,,,,,,16,$0.00 ,$0.00 
RP 91755,BPUT1,"RP 91755, 1859 Hood Spacer",RPS - Replacement Parts,- No Department -,NAI,172,$0.00 ,$0.00 ,0,5,5,$0.00 ,,4,0,4,$0.00 ,10/22/2021,173,$0.00 ,$0.00 
RP 91801,Transit,RP 91801 1899 Stripped Base,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,12,0,12,$0.00 ,10/16/2021,0,0,0,$0.00 ,,12,$0.00 ,$0.00 
RP 91802,BPUT1,RP 91802 1899 Weighted Bottom Shelf,- No Class -,- No Department -,NAI,41,$0.00 ,$0.00 ,0,10,10,$0.00 ,,0,11,11,$0.00 ,,40,$0.00 ,$0.00 
RP 91804,BPUT1,RP 91804-1866/1899 Right Leg Set,RPS - Replacement Parts,- No Department -,NAI,44,$0.00 ,$0.00 ,0,1,1,$0.00 ,,2,0,2,$0.00 ,10/12/2021,43,$0.00 ,$0.00 
RP 91805,BPUT1,RP 91805-1866/1899 Left Leg Set,RPS - Replacement Parts,- No Department -,NAI,45,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,10/7/2021,45,$0.00 ,$0.00 
RP 91806,BPUT1,RP 91806 1899 Hood,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,100,100,$0.00 ,,100,0,100,$0.00 ,10/13/2021,0,$0.00 ,$0.00 
RP 91806,Transit,RP 91806 1899 Hood,RPS - Replacement Parts,- No Department -,NAI,100,$0.00 ,$0.00 ,10,0,10,$0.00 ,10/16/2021,0,100,100,$0.00 ,,10,$0.00 ,$0.00 
RP 91807,BPUT1,RP 91807 1899 Left Side Shelf,RPS - Replacement Parts,- No Department -,NAI,10,$0.00 ,$0.00 ,0,0,0,$0.00 ,,3,0,3,$0.00 ,10/13/2021,7,$0.00 ,$0.00 
RP 91808,BPUT1,RP 91808 -- 1841 Front Shelf,- No Class -,- No Department -,NAI,1,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/4/2021,0,$0.00 ,$0.00 
RP 91818,BPUT1,RP 91818 1899 Hardware Pack,- No Class -,- No Department -,NAI,180,$0.00 ,$0.00 ,,,,,,,,,,,180,$0.00 ,$0.00 
RP 91820,BPUT1,"RP 91820 1899, 66, 63, and 20 Igniter Box",- No Class -,- No Department -,NAI,51,$0.00 ,$0.00 ,0,47,47,$0.00 ,,34,0,34,$0.00 ,10/22/2021,64,$0.00 ,$0.00 
RP 91821,BPUT1,RP 91821 1899 Bottle Opener,RPS - Replacement Parts,- No Department -,NAI,186,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,0,0,$0.00 ,,187,$0.00 ,$0.00 
RP 91823,BPUT1,RP 91823 1899 Orange Logo Tool Hanger,RPS - Replacement Parts,- No Department -,NAI,138,$0.00 ,$0.00 ,0,0,0,$0.00 ,,6,3,9,$0.00 ,10/21/2021,129,$0.00 ,$0.00 
RP 91825,BPUT1,RP 91825 Orange & Gray Burner Knobs (Not Walmart),RPS - Replacement Parts,- No Department -,NAI,605,$0.00 ,$0.00 ,0,0,0,$0.00 ,,15,0,15,$0.00 ,10/21/2021,590,$0.00 ,$0.00 
RP 91835,BPUT1,RP 91835 1899 Front Panel,RPS - Replacement Parts,- No Department -,NAI,8,$0.00 ,$0.00 ,,,,,,,,,,,8,$0.00 ,$0.00 
RP 91836,Transit,RP 91836 Front-Left/Back-Right Shelf Bracket,- No Class -,- No Department -,NAI,250,$0.00 ,$0.00 ,250,0,250,$0.00 ,10/16/2021,0,0,0,$0.00 ,,500,$0.00 ,$0.00 
RP 91837,Transit,RP 91837 Front-Right/Back-Left Shelf Bracket,- No Class -,- No Department -,NAI,250,$0.00 ,$0.00 ,,,,,,,,,,,250,$0.00 ,$0.00 
RP 91838,BPUT1,RP 91838 1899 Right Back Hood Bracket,RPS - Replacement Parts,- No Department -,NAI,128,$0.00 ,$0.00 ,0,0,0,$0.00 ,,2,0,2,$0.00 ,10/18/2021,126,$0.00 ,$0.00 
RP 91839,BPUT1,RP 91839 1899 Back Left Hood Bracket,- No Class -,- No Department -,NAI,47,$0.00 ,$0.00 ,0,2,2,$0.00 ,,3,0,3,$0.00 ,10/18/2021,46,$0.00 ,$0.00 
RP 91845,BPUT1,RP 91845 1866 Hardware Pack,- No Class -,- No Department -,NAI,60,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/11/2021,59,$0.00 ,$0.00 
RP 91906,BPUT1,RP 91906 -- 1783 Hood,- No Class -,- No Department -,NAI,18,$0.00 ,$0.00 ,,,,,,,,,,,18,$0.00 ,$0.00 
RP 91908,BPUT1,RP 91908 -- 1783 Locking Griddle Top,- No Class -,- No Department -,NAI,18,$0.00 ,$0.00 ,,,,,,,,,,,18,$0.00 ,$0.00 
RP 91912,BPUT1,RP 91912 -- 1783 Gas Rail & Valves,- No Class -,- No Department -,NAI,26,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,1,1,$0.00 ,,25,$0.00 ,$0.00 
RP 91918,BPUT1,RP 91918 -- 1783 Hardware Pack,- No Class -,- No Department -,NAI,40,$0.00 ,$0.00 ,,,,,,,,,,,40,$0.00 ,$0.00 
RP 91928,Transit,RP 91928 -- 1783 Drawer Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 91929,Transit,RP 91929 -- 1783 Drawer Body,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 91930,Transit,RP 91930 -- 1783 Drawer Trivet,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 91950,Transit,RP 91950 -- 1783 Power Cord,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 91958,Transit,RP 91958 -- 1783 Side Handle Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 91965,Transit,RP 91965 -- 1783 Air Fryer Burner Knob,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 92101,BPUT2,"RP 92101, 1803 Stripped Base",RPS - Replacement Parts,- No Department -,NAI,10,$0.00 ,$0.00 ,,,,,,,,,,,10,$0.00 ,$0.00 
RP 92102,BPUT2,"RP 92102, 1803 Left Side Shelf w/Magnetic Tool Hanger",RPS - Replacement Parts,- No Department -,NAI,10,$0.00 ,$0.00 ,,,,,,,,,,,10,$0.00 ,$0.00 
RP 92103,BPUT2,"RP 92103, 1803 Right Side Shelf",RPS - Replacement Parts,- No Department -,NAI,10,$0.00 ,$0.00 ,,,,,,,,,,,10,$0.00 ,$0.00 
RP 92104,BPUT1,"RP 92104, 1803 Right Leg Set w/o Wheels",RPS - Replacement Parts,- No Department -,NAI,150,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,140,140,$0.00 ,,10,$0.00 ,$0.00 
RP 92105,BPUT1,"RP 92105, 1803 Left Leg Set w/ Wheels",RPS - Replacement Parts,- No Department -,NAI,147,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,137,137,$0.00 ,,10,$0.00 ,$0.00 
RP 92118,BPUT1,"RP 92118, 1803 Hardware Pack",RPS - Replacement Parts,- No Department -,NAI,20,$0.00 ,$0.00 ,,,,,,,,,,,20,$0.00 ,$0.00 
RP 92201,BPUT1,,- No Class -,- No Department -,NAI,5,$0.00 ,$0.00 ,0,0,0,$0.00 ,,2,0,2,$0.00 ,10/14/2021,3,$0.00 ,$0.00 
RP 92208,BPUT1,,- No Class -,- No Department -,NAI,13,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,0,0,$0.00 ,,14,$0.00 ,$0.00 
RP 92218,BPUT1,,- No Class -,- No Department -,NAI,46,$0.00 ,$0.00 ,0,6,6,$0.00 ,,0,0,0,$0.00 ,,52,$0.00 ,$0.00 
RP 92229,BPUT1,,- No Class -,- No Department -,NAI,48,$0.00 ,$0.00 ,,,,,,,,,,,48,$0.00 ,$0.00 
RP 92235,BPUT1,,- No Class -,- No Department -,NAI,9,$0.00 ,$0.00 ,,,,,,,,,,,9,$0.00 ,$0.00 
RP 92301,BPUT1,RP 92301 -- 1785 Griddle Body Unit Assembly,- No Class -,- No Department -,NAI,1,$0.00 ,$0.00 ,,,,,,,,,,,1,$0.00 ,$0.00 
RP 92302,BPUT1,RP 92302 -- 1785 Bottom Shelf,- No Class -,- No Department -,NAI,16,$0.00 ,$0.00 ,0,6,6,$0.00 ,,0,0,0,$0.00 ,,22,$0.00 ,$0.00 
RP 92303,BPUT1,RP 92303 -- 1785 Left Side Shelf,- No Class -,- No Department -,NAI,16,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,4,5,$0.00 ,10/13/2021,11,$0.00 ,$0.00 
RP 92304,BPUT1,RP 92304 -- 1785 Right Side Shelf,- No Class -,- No Department -,NAI,33,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,1,1,$0.00 ,,32,$0.00 ,$0.00 
RP 92305,BPUT1,RP 92305 -- 1785 Left Leg Assembly,- No Class -,- No Department -,NAI,2,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/7/2021,1,$0.00 ,$0.00 
RP 92306,BPUT1,RP 92306 -- 1785 Hood,- No Class -,- No Department -,NAI,10,$0.00 ,$0.00 ,0,0,0,$0.00 ,,4,2,6,$0.00 ,10/14/2021,4,$0.00 ,$0.00 
RP 92306,BPUT2,RP 92306 -- 1785 Hood,- No Class -,- No Department -,NAI,18,$0.00 ,$0.00 ,,,,,,,,,,,18,$0.00 ,$0.00 
RP 92307,BPUT1,RP 92307 -- 1785 Right Leg Assembly,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,5,5,$0.00 ,,25,$0.00 ,$0.00 
RP 92308,BPUT2,RP 92308 -- 1785 Griddle Top,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,50,50,$0.00 ,,0,50,50,$0.00 ,,0,$0.00 ,$0.00 
RP 92308,Transit,RP 92308 -- 1785 Griddle Top,- No Class -,- No Department -,NAI,80,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,50,50,$0.00 ,,30,$0.00 ,$0.00 
RP 92308,BPUT1,RP 92308 -- 1785 Griddle Top,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,100,100,$0.00 ,,40,50,90,$0.00 ,10/19/2021,10,$0.00 ,$0.00 
RP 92312,BPUT1,RP 92312 -- 1785 Valve Manifold w/ Gas Rail,- No Class -,- No Department -,NAI,23,$0.00 ,$0.00 ,0,0,0,$0.00 ,,2,1,3,$0.00 ,10/11/2021,20,$0.00 ,$0.00 
RP 92318,BPUT1,RP 92318 -- 1785 Hardware Pack,- No Class -,- No Department -,NAI,8,$0.00 ,$0.00 ,,,,,,,,,,,8,$0.00 ,$0.00 
RP 92322,BPUT1,RP 92322 -- 1785 Igniter Wires,- No Class -,- No Department -,NAI,7,$0.00 ,$0.00 ,0,0,0,$0.00 ,,4,0,4,$0.00 ,10/14/2021,3,$0.00 ,$0.00 
RP 92322,Transit,RP 92322 -- 1785 Igniter Wires,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,5,0,5,$0.00 ,10/19/2021,0,0,0,$0.00 ,,5,$0.00 ,$0.00 
RP 92334,Transit,RP 92334 -- 1785 Air Fryer Control Knob Bezel,- No Class -,- No Department -,NAI,5,$0.00 ,$0.00 ,,,,,,,,,,,5,$0.00 ,$0.00 
RP 92334,BPUT1,RP 92334 -- 1785 Air Fryer Control Knob Bezel,- No Class -,- No Department -,NAI,11,$0.00 ,$0.00 ,,,,,,,,,,,11,$0.00 ,$0.00 
RP 92366,Transit,RP 92366 -- 1785 Air Fryer Control Knob,- No Class -,- No Department -,NAI,5,$0.00 ,$0.00 ,,,,,,,,,,,5,$0.00 ,$0.00 
RP 92366,BPUT1,RP 92366 -- 1785 Air Fryer Control Knob,- No Class -,- No Department -,NAI,1,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/13/2021,0,$0.00 ,$0.00 
RP 92398,Transit,RP 92398 -- 1785 Heating Element for Warming Drawer,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 92398,BPUT1,RP 92398 -- 1785 Heating Element for Warming Drawer,- No Class -,- No Department -,NAI,8,$0.00 ,$0.00 ,,,,,,,,,,,8,$0.00 ,$0.00 
RP 92399,Transit,RP 92399 -- 1785 Heating Element for Air Fryer,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 92399,BPUT1,RP 92399 -- 1785 Heating Element for Air Fryer,- No Class -,- No Department -,NAI,3,$0.00 ,$0.00 ,,,,,,,,,,,3,$0.00 ,$0.00 
RP 92404,Transit,RP 92404 -- Tall Stabilizing Feet (Universal),- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,800,0,800,$0.00 ,10/16/2021,0,0,0,$0.00 ,,800,$0.00 ,$0.00 
RP 92406,BPUT1,RP 92406 -- 1813 Hood,- No Class -,- No Department -,NAI,1,$0.00 ,$0.00 ,,,,,,,,,,,1,$0.00 ,$0.00 
RP 92501,BPUT1,RP 92501 -- 1814 Stripped Base,- No Class -,- No Department -,NAI,14,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,1,2,$0.00 ,10/14/2021,12,$0.00 ,$0.00 
RP 92506,BPUT1,RP 92506 -- 1814 Hood,- No Class -,- No Department -,NAI,19,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/5/2021,18,$0.00 ,$0.00 
RP 92508,BPUT1,RP 92508 -- 1814 Griddle Top,- No Class -,- No Department -,NAI,36,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,4,5,$0.00 ,10/5/2021,31,$0.00 ,$0.00 
RP 92602,BPUT1,RP 92602 -- 1940 Logo Panel,- No Class -,- No Department -,NAI,7,$0.00 ,$0.00 ,,,,,,,,,,,7,$0.00 ,$0.00 
RP 92604,BPUT1,RP 92604 -- 1940 Left Leg Assembly,- No Class -,- No Department -,NAI,40,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,0,0,$0.00 ,,41,$0.00 ,$0.00 
RP 92605,BPUT1,RP 92605 -- 1940 Right Bottom Leg Assembly,- No Class -,- No Department -,NAI,44,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,6,6,$0.00 ,,38,$0.00 ,$0.00 
RP 92606,BPUT1,RP 92606 -- 1940 Back Panel,- No Class -,- No Department -,NAI,34,$0.00 ,$0.00 ,0,6,6,$0.00 ,,0,8,8,$0.00 ,,32,$0.00 ,$0.00 
RP 92608,BPUT1,RP 92608 -- 1940 Griddle Top,- No Class -,- No Department -,NAI,45,$0.00 ,$0.00 ,,,,,,,,,,,45,$0.00 ,$0.00 
RP 92608,BPUT2,RP 92608 -- 1940 Griddle Top,- No Class -,- No Department -,NAI,44,$0.00 ,$0.00 ,,,,,,,,,,,44,$0.00 ,$0.00 
RP 92614,BPUT1,RP 92614 -- 1940 Propane Cylinder Hanger,- No Class -,- No Department -,NAI,65,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,11,11,$0.00 ,,54,$0.00 ,$0.00 
RP 92636,BPUT1,RP 92636 -- 1940 Left Leg Connecting Plate,- No Class -,- No Department -,NAI,34,$0.00 ,$0.00 ,,,,,,,,,,,34,$0.00 ,$0.00 
RP 92637,BPUT1,RP 92637 -- 1940 Right Top Leg Tube,- No Class -,- No Department -,NAI,38,$0.00 ,$0.00 ,,,,,,,,,,,38,$0.00 ,$0.00 
RP 92638,BPUT1,RP 92638 -- 1940 Right Top Leg Connecting Plate,- No Class -,- No Department -,NAI,5,$0.00 ,$0.00 ,,,,,,,,,,,5,$0.00 ,$0.00 
RP 92639,BPUT1,RP 92639 -- 1940 Left and Right Connecting Plate,- No Class -,- No Department -,NAI,70,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,13,13,$0.00 ,,57,$0.00 ,$0.00 
RP 92640,BPUT1,RP 92640 -- 1940 Grease Cup,- No Class -,- No Department -,NAI,148,$0.00 ,$0.00 ,0,0,0,$0.00 ,,16,0,16,$0.00 ,10/21/2021,132,$0.00 ,$0.00 
RP 92641,BPUT1,"RP 92641 -- 1940 ""U"" Stiff Plate",- No Class -,- No Department -,NAI,3,$0.00 ,$0.00 ,,,,,,,,,,,3,$0.00 ,$0.00 
RP 92699,BPUT1,RP 92699 -- 1940/1967 UPDATED Side Shelf,- No Class -,- No Department -,NAI,39,$0.00 ,$0.00 ,,,,,,,,,,,39,$0.00 ,$0.00 
RP 92699,BPUT2,RP 92699 -- 1940/1967 UPDATED Side Shelf,- No Class -,- No Department -,NAI,"2,000",$0.00 ,$0.00 ,,,,,,,,,,,"2,000",$0.00 ,$0.00 
RP 92811,Transit,RP 92811 -- 1923 Cart Door/Drawer Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92812,Transit,RP 92812 -- 1923 Valve Manifold,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92818,Transit,RP 92818 -- 1923 Hardware Pack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92820,Transit,RP 92820 -- 1923 Side Shelf Pegs,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92828,Transit,RP 92828 -- 1923 Cart Drawer Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92831,Transit,RP 92831 -- 1923 Cart Door/Drawer Handle Bezel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92837,Transit,RP 92837 -- 1923 Left Shelf Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92838,Transit,RP 92838 -- 1923 Right Shelf Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92840,Transit,RP 92840 -- 1923 Grease Cup,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92842,Transit,RP 92842 -- 1923 Magnetic Strip,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92849,Transit,RP 92849 -- M6x35 Step Bolts,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92851,Transit,RP 92851 -- 1923 Cart Left Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92852,Transit,RP 92852 -- 1923 Cart Right Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92855,Transit,RP 92855 -- 1923 Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92856,Transit,RP 92856 - 1923 Cart Back Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92857,Transit,RP 92857 -- 1923 Cart Middle Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92862,Transit,RP 92862 -- 1923 Cart Top Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92867,Transit,RP 92867 -- 1923 Stopper Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92897,Transit,RP 92897 -- 1923 Towel Rack Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92898,Transit,RP 92898 -- 1923 Rubbish Bag Holding Wire,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92899,Transit,RP 92899 -- 1923 Right Side Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92901,BPUT1,RP 92901 -- 1916 Main Body Assembly,- No Class -,- No Department -,NAI,1,$0.00 ,$0.00 ,0,0,0,$0.00 ,,1,0,1,$0.00 ,10/5/2021,0,$0.00 ,$0.00 
RP 92905,BPUT1,RP 92905 -- 1916 Left Front Leg Assembly,- No Class -,- No Department -,NAI,28,$0.00 ,$0.00 ,,,,,,,,,,,28,$0.00 ,$0.00 
RP 92905,Transit,RP 92905 -- 1916 Left Front Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92907,Transit,RP 92907 -- 1916 Right Front Leg Assembly,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92907,BPUT1,RP 92907 -- 1916 Right Front Leg Assembly,- No Class -,- No Department -,NAI,27,$0.00 ,$0.00 ,,,,,,,,,,,27,$0.00 ,$0.00 
RP 92909,Transit,RP 92909 -- 1916 Back Leg,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92909,BPUT1,RP 92909 -- 1916 Back Leg,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,,,,,,,,,,,30,$0.00 ,$0.00 
RP 92912,Transit,RP 92912 -- 1916 Valve Manifold (w/Gas Rail),- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92912,BPUT1,RP 92912 -- 1916 Valve Manifold (w/Gas Rail),- No Class -,- No Department -,NAI,18,$0.00 ,$0.00 ,0,0,0,$0.00 ,,4,0,4,$0.00 ,10/15/2021,14,$0.00 ,$0.00 
RP 92918,BPUT1,RP 92918 -- 1916 Hardware Pack,- No Class -,- No Department -,NAI,25,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,3,3,$0.00 ,,22,$0.00 ,$0.00 
RP 92918,Transit,RP 92918 -- 1916 Hardware Pack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92919,BPUT1,RP 92919 -- 1916 Air Fryer Burner,- No Class -,- No Department -,NAI,28,$0.00 ,$0.00 ,0,0,0,$0.00 ,,3,0,3,$0.00 ,10/15/2021,25,$0.00 ,$0.00 
RP 92919,Transit,RP 92919 -- 1916 Air Fryer Burner,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92922,Transit,RP 92922 -- 1916 Igniter Wires,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92922,BPUT1,RP 92922 -- 1916 Igniter Wires,- No Class -,- No Department -,NAI,28,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,2,2,$0.00 ,,26,$0.00 ,$0.00 
RP 92928,BPUT1,RP 92928 -- 1916 Drawer Assembly,- No Class -,- No Department -,NAI,28,$0.00 ,$0.00 ,,,,,,,,,,,28,$0.00 ,$0.00 
RP 92929,Transit,RP 92929 -- 1916 Drawer Body,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,10/19/2021,0,0,0,$0.00 ,,30,$0.00 ,$0.00 
RP 92929,BPUT1,RP 92929 -- 1916 Drawer Body,- No Class -,- No Department -,NAI,29,$0.00 ,$0.00 ,,,,,,,,,,,29,$0.00 ,$0.00 
