Day of Date Created,Name,Purchase Order,Ship Date,Item,Quantity,Destination,Requested Ship Date,Booked,Customer PO,Name,Expected Receipt Date,Status,unit_cost,Blanket PO
9/27/2021,VL (HK) LIMITED,PO18248,10/5/2021,5285,1560,,,,1825104325,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18249,10/19/2021,5285,294,,,,1825104326,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18250,11/2/2021,5285,378,,,,1825104327,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18251,11/16/2021,5285,474,,,,1825104328,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18252,11/30/2021,5285,546,,,,1825104329,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18253,11/2/2021,5285,1812,,,,1825104330,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18254,12/27/2021,5285,690,,,,1825104331,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18255,12/7/2021,5285,516,,,,1825104332,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18256,12/21/2021,5285,636,,,,1825104333,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18257,1/18/2022,5285,714,,,,1825104334,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18258,2/1/2022,5285,762,,,,1825104335,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18259,2/15/2022,5285,1008,,,,1825104336,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18260,3/1/2022,5285,780,,,,1825104337,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18261,3/15/2022,5285,636,,,,1825104338,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18262,11/9/2021,5285,384,,,,1825104339,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18263,11/23/2021,5285,444,,,,1825104340,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18264,12/27/2021,5285,432,,,,1825104341,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18265,12/7/2021,5285,468,,,,1825104342,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18266,12/21/2021,5285,396,,,,1825104343,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18267,1/18/2022,5285,444,,,,1825104344,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18268,2/1/2022,5285,474,,,,1825104345,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18269,2/15/2022,5285,624,,,,1825104346,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18270,3/1/2022,5285,486,,,,1825104347,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,VL (HK) LIMITED,PO18271,3/15/2022,5285,390,,,,1825104348,WALMART IMPORT,1/11/2022,Pending Receipt,5.64,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18272,1/26/2022,5284,458,,,,1825104450,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18273,1/7/2022,5284,402,,,,1825104451,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18274,1/21/2022,5284,428,,,,1825104452,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18275,2/18/2022,5284,506,,,,1825104453,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18276,3/4/2022,5284,548,,,,1825104454,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18277,3/18/2022,5284,476,,,,1825104455,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18278,4/1/2022,5284,554,,,,1825104456,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18279,4/15/2022,5284,226,,,,1825104457,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18280,11/12/2021,5284,1018,,,,1825104458,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18281,11/26/2021,5284,142,,,,1825104459,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18282,12/10/2021,5284,206,,,,1825104460,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18283,12/24/2021,5284,330,,,,1825104461,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18284,1/26/2022,5284,558,,,,1825104462,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18285,2/17/2022,5284,618,,,,1825104463,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18286,1/13/2022,5284,522,,,,1825104464,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18287,2/24/2022,5284,668,,,,1825104465,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18288,3/10/2022,5284,580,,,,1825104466,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18289,3/24/2022,5284,676,,,,1825104467,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18290,4/7/2022,5284,534,,,,1825104468,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18291,4/21/2022,5284,272,,,,1825104469,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18292,11/4/2021,5284,1336,,,,1825104470,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18293,11/18/2021,5284,204,,,,1825104471,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18294,12/2/2021,5284,296,,,,1825104472,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18295,12/16/2021,5284,476,,,,1825104473,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18296,12/30/2021,5284,538,,,,1825104474,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18297,2/17/2022,5284,1084,,,,1825104475,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18298,1/10/2022,5284,440,,,,1825104476,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18299,1/24/2022,5284,470,,,,1825104477,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18300,3/7/2022,5284,488,,,,1825104478,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18301,3/21/2022,5284,568,,,,1825104479,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18302,4/4/2022,5284,450,,,,1825104480,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18303,4/18/2022,5284,230,,,,1825104481,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18304,11/1/2021,5284,1438,,,,1825104482,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18305,11/15/2021,5284,200,,,,1825104483,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18306,11/29/2021,5284,288,,,,1825104484,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18307,12/13/2021,5284,466,,,,1825104485,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18308,12/27/2021,5284,492,,,,1825104486,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18309,1/26/2022,5284,594,,,,1825104487,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18310,2/17/2022,5284,660,,,,1825104488,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18311,1/3/2022,5284,522,,,,1825104489,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18312,1/17/2022,5284,558,,,,1825104490,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18313,2/28/2022,5284,712,,,,1825104491,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18314,3/14/2022,5284,618,,,,1825104492,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18315,3/28/2022,5284,720,,,,1825104493,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18316,4/11/2022,5284,568,,,,1825104494,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18317,11/8/2021,5284,1350,,,,1825104495,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18318,11/22/2021,5284,184,,,,1825104496,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18319,12/6/2021,5284,264,,,,1825104497,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18320,12/20/2021,5284,428,,,,1825104498,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18321,1/26/2022,5284,562,,,,1825104499,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18322,2/17/2022,5284,622,,,,1825104500,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18323,1/13/2022,5284,526,,,,1825104501,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18324,2/24/2022,5284,674,,,,1825104502,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18325,3/10/2022,5284,584,,,,1825104503,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18326,3/24/2022,5284,680,,,,1825104504,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18327,4/7/2022,5284,538,,,,1825104505,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18328,4/21/2022,5284,274,,,,1825104506,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18329,11/4/2021,5284,1156,,,,1825104507,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18330,11/18/2021,5284,172,,,,1825104508,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18331,12/2/2021,5284,250,,,,1825104509,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18332,12/16/2021,5284,404,,,,1825104510,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18333,12/30/2021,5284,492,,,,1825104511,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18334,12/2/2021,5284,1240,,,,1825104512,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18335,1/26/2022,5284,436,,,,1825104513,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18336,1/6/2022,5284,368,,,,1825104514,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18337,1/20/2022,5284,394,,,,1825104515,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18338,2/17/2022,5284,470,,,,1825104516,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18339,3/3/2022,5284,410,,,,1825104517,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18340,3/17/2022,5284,476,,,,1825104518,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18341,3/31/2022,5284,376,,,,1825104519,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18342,4/14/2022,5284,364,,,,1825104520,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18343,12/9/2021,5284,284,,,,1825104521,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18344,12/23/2021,5284,344,,,,1825104522,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18345,1/26/2022,5284,316,,,,1825104523,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18346,1/6/2022,5284,388,,,,1825104524,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18347,1/20/2022,5284,284,,,,1825104525,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18348,2/17/2022,5284,340,,,,1825104526,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18349,3/3/2022,5284,296,,,,1825104527,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18350,3/17/2022,5284,344,,,,1825104528,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18351,3/31/2022,5284,272,,,,1825104529,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18352,4/14/2022,5284,262,,,,1825104530,WALMART IMPORT,10/11/2021,Pending Receipt,12.02,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18353,1/26/2022,5005,396,,,,1825104531,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18354,1/7/2022,5005,348,,,,1825104532,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18355,1/21/2022,5005,370,,,,1825104533,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18356,2/18/2022,5005,440,,,,1825104534,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18357,3/4/2022,5005,474,,,,1825104535,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18358,3/18/2022,5005,412,,,,1825104536,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18359,4/1/2022,5005,480,,,,1825104537,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18360,4/15/2022,5005,196,,,,1825104538,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18361,11/12/2021,5005,892,,,,1825104539,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18362,11/26/2021,5005,122,,,,1825104540,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18363,12/10/2021,5005,178,,,,1825104541,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18364,12/24/2021,5005,286,,,,1825104542,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18365,1/26/2022,5005,482,,,,1825104543,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18366,2/17/2022,5005,536,,,,1825104544,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18367,1/13/2022,5005,452,,,,1825104545,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18368,2/24/2022,5005,578,,,,1825104546,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18369,3/10/2022,5005,500,,,,1825104547,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18370,3/24/2022,5005,584,,,,1825104548,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18371,4/7/2022,5005,460,,,,1825104549,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18372,4/21/2022,5005,236,,,,1825104550,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18373,11/4/2021,5005,1156,,,,1825104551,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18374,11/18/2021,5005,176,,,,1825104552,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18375,12/2/2021,5005,254,,,,1825104553,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18376,12/16/2021,5005,414,,,,1825104554,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18377,12/30/2021,5005,464,,,,1825104555,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18378,2/17/2022,5005,936,,,,1825104556,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18379,1/10/2022,5005,382,,,,1825104557,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18380,1/24/2022,5005,406,,,,1825104558,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18381,3/7/2022,5005,424,,,,1825104559,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18382,3/21/2022,5005,492,,,,1825104560,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18383,4/4/2022,5005,390,,,,1825104561,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18384,4/18/2022,5005,198,,,,1825104562,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18385,11/1/2021,5005,1234,,,,1825104563,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18386,11/15/2021,5005,172,,,,1825104564,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18387,11/29/2021,5005,250,,,,1825104565,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18388,12/13/2021,5005,404,,,,1825104566,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18389,12/27/2021,5005,426,,,,1825104567,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18390,1/26/2022,5005,514,,,,1825104568,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18391,2/17/2022,5005,570,,,,1825104569,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18392,1/3/2022,5005,450,,,,1825104570,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18393,1/17/2022,5005,480,,,,1825104571,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18394,2/28/2022,5005,614,,,,1825104572,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18395,3/14/2022,5005,534,,,,1825104573,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18396,3/28/2022,5005,622,,,,1825104574,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18397,4/11/2022,5005,492,,,,1825104575,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18398,11/8/2021,5005,1156,,,,1825104576,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18399,11/22/2021,5005,158,,,,1825104577,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18400,12/6/2021,5005,230,,,,1825104578,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18401,12/20/2021,5005,370,,,,1825104579,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18402,1/26/2022,5005,486,,,,1825104580,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18403,2/17/2022,5005,538,,,,1825104581,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18404,1/13/2022,5005,454,,,,1825104582,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18405,2/24/2022,5005,582,,,,1825104583,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18406,3/10/2022,5005,504,,,,1825104584,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18407,3/24/2022,5005,588,,,,1825104585,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18408,4/7/2022,5005,464,,,,1825104586,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18409,4/21/2022,5005,236,,,,1825104587,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18410,11/4/2021,5005,988,,,,1825104588,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18411,11/18/2021,5005,150,,,,1825104589,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18412,12/2/2021,5005,216,,,,1825104590,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18413,12/16/2021,5005,350,,,,1825104591,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18414,12/30/2021,5005,426,,,,1825104592,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18415,12/2/2021,5005,1066,,,,1825104593,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18416,1/26/2022,5005,378,,,,1825104594,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18417,1/6/2022,5005,318,,,,1825104595,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18418,1/20/2022,5005,340,,,,1825104596,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18419,2/17/2022,5005,406,,,,1825104597,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
9/27/2021,"Foshan Daide Bags Co., LTD",PO18420,3/3/2022,5005,352,,,,1825104598,WALMART IMPORT,10/11/2021,Pending Receipt,12.35,No
